2216627192	E8qsNpqQ5	柠檬黄莲味中秋	NULL	Lemon flavor berbetine Mid Autumn Festival
2901943530	E7Uh49ysO	发一个小小的试色，第二张唇釉，第三张唇膏，自我感觉颜色比较准（有点虚），但是上嘴颜色又不太一样[纠结]第一张我的手臂好像一只鸡腿[打脸]总体来说唇釉持久，唇膏便携。带闪的（ysl103,105,mac cockney）更适合夏天，不带闪适合秋冬。唇釉黏的话纸巾抿掉一层就好多辣[大笑]	NULL	A little color test, second lip glaze, third color lipstick, feel more accurate (somewhat imaginary), but the mouth color and not too tangled [first] my arm like a chicken [face] General Lasting Lipstick Lip Glaze, portable. With flash (MAC, cockney ysl103105) is more suitable for summer, do not bring flash suitable for autumn and winter. The sticky Lip Glaze wipes off a layer a lot of SIP hot [laughs]
2902008913	E8Qhdj54h	奈何我情绪多变且反复无常，劝得了别人，愉悦不了自己。	NULL	But my mood changes and persuaded others, play fast and loose, not their own pleasure.
2902369987	E8qMfjVIV	要命[被电]	NULL	Awfully [to be]
2902423021	E8RDfaLOi	 扇贝英语单词特训第124天：完成12个单词，明天继续	NULL	English word special training for 124th days: complete 12 words, continue tomorrow
2902659627	E8qDrbUhG	预计今年国庆西安旅游热度提升30%。 	NULL	Xi'an is expected this year to enhance the national day tourism heat 30%.
2902728983	E8AT2lHXP	复制整段信息，打开［映客］可直接看直播，品 牌、[星光]正在直播 [钥匙]MTQ3NDA0MTQxNTc5ODQ1NA[钥匙]还没安装映客？点此安装，	NULL	Copy the entire section of information, open the [Video] can be directly read live, brand, [star] is being broadcast [key]MTQ3NDA0MTQxNTc5ODQ1NA[key] has not installed the guest? Click here to install,
2903769204	E8cTpgQ43	坏人变老了这句话说的真他妈对，北京的某些老人真他妈不是东西。可以，你老你先死。	NULL	The bad guys get old this saying really his mother right, some of the old man in Beijing is really his mother is not something. Can you, you old mr..
2903828001	E8nSk97wN	糟糕，听说老家被水淹了 	NULL	Bad, I heard that the home was flooded.
2903979183	E8LiM0x8A	暴戾思维猛于洪水野兽，三观建设必须提上日程。	NULL	Thinking a violent flood beast, three construction must be put on the agenda.
2904791553	E8rP6o6jx	希望锦鲤能给你我都带来好运	NULL	I hope I can give you the koi bring good luck
2905240393	E8vXUBEgR	自己剪的刘海，厉害吧[喵喵]	NULL	Cut my bangs. [] meow
2906137563	E7WI3B0pj	爱旅行的人运气都不会太差！我在带着微博去旅行 的红包中抽到了 提供的“滴滴秋游券”，快上车，带你遇见最美的世界！	NULL	People who love to travel will not be too bad luck! I took the micro-blog to travel to the red smoke "drops of autumn ticket", come on, take you to meet the most beautiful in the world!
2906784543	E8BwjrMFM	这次感冒应该会很快好起来吧？喉咙要炸了……	NULL	This cold should be very soon, okay? The throat is going to explode......
2906869081	E8OPMFCjA	两个城市的来回穿梭，不一样的心情，不一样的天空[带着微博去旅行]（ps:前一张福建后一张江西）。I have a boyfriend who spoils me.[心]	NULL	Two cities of the shuttle back and forth, not the same mood, not the same sky [with micro-blog to travel] (ps: a former Zhang Fujian after a Jiangxi). Have a boyfriend who spoils me.[I heart]
2907018297	E8FjS9ts7	上班路上看到你葱了，光一张海报就把我激动得要死。[嘻嘻][嘻嘻][嘻嘻]	NULL	I saw you on the way to work, I was excited to die by a poster. Hee hee, hee hee hee. []
2907761237	E8Jfo1Xu6	分享视频   .	NULL	Share video.
2908121745	E8l8afP2t	😋 @ Leeds 	NULL	@ Leeds
2908411441	E8Ri2vnlT	【[分享]160918 跟杨洋有关的37个小故事】跟杨洋有关的37个暖心小故事，这个人的人品根本无需质疑。年纪轻轻内心强大，宽容自律，礼貌待人，懂得尊...  ( 分享自  ) 	NULL	[share]160918 with Yang Yang about 37 small story] with Yang Yang about 37 warm heart small story, this person's character simply no need to question. A young heart is strong, tolerance and self-discipline, courtesy, respect...
2908539363	E8NL1pNbz	妈的智障[笑哈哈][笑哈哈] 	NULL	Mom laugh, laugh with []
2908766391	E8WQ0pFDP	下雨天[下雨]️	NULL	Rainy day [rain] up
2908828792	E8BwghcJk	无论怎么抽都是R，好多式神的技能都快吃满了~	NULL	No matter how smoking is R, a lot of hellspawn skills are full to eat
2908996204	E83DKjuc5	上课无聊的时候…                                                                                                             (•͈˽•͈)	NULL	When the class is boring... (- -)
2909406375	E8UwNbo10	就是这两秒的时间，可能要用一辈子来偿还！！！ 	NULL	It is two seconds of time, it may be used for a lifetime to repay!!!
2909406375	E8XFDf4fT	报仇了，哈哈哈哈[笑cry]当老外考汉语听力遇到《江南皮革厂倒闭了》，嗨过之后一脸懵逼！！	NULL	Revenge, ha ha cry] [laughs when foreigners take Chinese listening encounter "Jiangnan leather factory closed down", after the face Meng force hi!!
2909440117	E8xajh7pc	活的就像個瘋子 不知所措……	NULL	Live like a madman......
2910189373	E8P3Sa0cP	嘿~期待下次见你	NULL	Hey, look forward to seeing you next time.
2910249543	E8EgDdKfB	希望所有的笑都发自内心。 一生太短，别苦了自己。 [祈祷][祈祷][祈祷]	NULL	Hope that all the laughter from the heart. Life is too short, don't suffer yourself. Pray, pray, pray []
2910482913	E8envzFhr	下雨了[睡][睡]	NULL	Sleep, sleep [rain]
2911743637	E8aL6ohMw	过着自己的日子 分享着你的日子 于是我仿佛多活了一辈子	NULL	Live your days and share your days so I seem to live a lifetime
2912147601	E8B1q9dpT	不会吧，宝宝表示不敢相信，前段时间还好好的，太突然了吧[衰] 	NULL	No, the baby said can't believe, some time ago also good, too suddenly.
2912591963	E88A327Wb	简直没谁了的直女拍照技术[微笑]	NULL	Almost no one of the straight women to take the photo technology [smile]
2912940935	E7YBMidJv	我还想轰轰烈烈奋不顾身地闯一闯 可是希望父母的生活能够再平顺安逸点[心]	NULL	I want to make a break regardless of personal danger but hope to parents living in an easy point [heart] with vigour and vitality
2913115941	E8gx26mZv	没有对比就没有伤害，当晚餐遇上午餐，怎一个惨字了得[微笑][微笑][微笑] 	NULL	No comparison no harm, when dinner with lunch, how a tragic Zile [] [] [smile smile smile]
2913570150	E8hqVk6us	用行走锻炼身体，用步数为自己代言！我接受了的挑战，今天已经走了11,074步，目前已完成7天	NULL	Walking exercise, with the number of steps to speak for themselves! I have accepted the challenge, today has gone 11074 steps, has been completed 7 days
2913786711	E8OLwil0o	我也玩玩 别打我[闭嘴]	NULL	I also play don't beat me [shut up]
2913842024	E8nKJtwT5	愿厦门安好，那么美丽的一个城市[心][心][心][祈祷][祈祷][祈祷]	NULL	Wish Xiamen well, so beautiful a city. [] [prayer heart heart heart [] [] []] pray pray
2914364705	E8xih57gK	好累，🍐好大，好想睡觉[工人]🏼	NULL	Tired, good, want to sleep [workers]
2914367325	E8SLcDdOB	今天听网易云有个歌单，里面是每个女团的一首精选，韩国量产的女团，原谅我，不看名字听不出区别，以为是全是一个团唱的[拜拜]……这么多年，歌单里就收藏了一首女团的歌，2NE1的I Love You[doge]……	NULL	Listen to a Song Yun NetEase today, there is a first selection of each group, the South Korean production of tanacu, forgive me, don't look at the name can't hear the difference, that is all a group singing []...... For so many years, the song is a song of their song, 2NE1 I Love You[doge]......
2914507811	E8j1er3Os	所以说，以前我被叫罗老师是讲道理的。 	NULL	So, before I was called to be reasonable.
2915218400	E8rGm6MJ8	听说昨天王俊凯也去回民街，world天，我九十点去的，咋没偶遇呢，傍晚人很多啊 	NULL	I heard yesterday, Wang Junkai also went to the street, world day, I go to the ninety point, ye did not encounter it, a lot of people in the evening.
2915294387	E8KT0hrHE	今晚阿离的嘴唇好红～妆好浓～～双白没了，韭菜死了，鸡蛋走了，这速度太快啊～～～（玄幻哪儿把我吓着了，你有听到什么嘛？大半夜的！！！） 	NULL	Tonight from O red lips makeup ~ ~ ~ no good thick white, leek dead, egg is gone, the speed is too fast ah ~ ~ ~ (fantasy where frighten me, you have heard what? The middle of the night!
2915344264	E8KzlCfqB	现场 乔任梁宣传证实死亡原因为自杀    透露艺人长年就医未果 （分享自 ） 	NULL	Qiao Renliang confirmed the cause of death was revealed Dutch act propaganda artist (share) years of unsuccessful medical treatment
2915529955	E8JuV7mTt	都闪开了哈[doge]	NULL	Go out of the way to Kazakhstan [doge]
2917411917	E7XnVexsn	愿一生中，苦痛快乐也体验 分享单曲（）	NULL	May life, pain and happiness also experience share single ()
2918452814	E8EHy7Soi	[doge][带着微博去旅行][哆啦A梦汗][心] 	NULL	[doge][with micro-blog to travel, A dream sweat heart].
2918671187	E8TCRmETD	我突然感觉林俊杰的声音听着好温暖，有点喜欢[哆啦A梦汗]	NULL	I suddenly felt the JJ Lin sound good warmth, a little love [A dream sweat]
2918673945	E866y9fHa	475中午压了电动车 撞倒了接孩子的老太太 现在还停在那 然后其他泥头车继续这样逆行走 大人孩子在空隙钻来钻去 每天如此 是地铁公司太牛逼还是 无能 [怒骂] 	NULL	475 noon pressure knocked down by a car after the child's old lady now also stopped at the other and then dump trucks continue to go retrograde in the gap of adults and children get every day is the subway company too Niubi or incompetence at []
2919098827	E83guBZGT	  .	NULL	.
2919863085	E8Pii4WOk	重案十五年，我们依然在一起[爱你][爱你][爱你] 	NULL	Case of fifteen years, we are still together in love you love you
2920040657	E8wfmbOfl	愿世界和平永无灾难[心] 	NULL	May world peace always have no disaster [heart]
2921280427	E8dCCy1S1	现在抢狗的居然这么嚣张了[怒][怒][怒][怒]，大家一定要把自家的宝贝看好啊！牵引！牵引！牵引！重要的事情说三遍！       	NULL	Now grab the dog was so arrogant, anger, anger, anger [anger], we must put their own baby good ah! Tow！ Tow！ Tow！ Important things are to be repeated for 3 times！
2922801223	E8TkuvpXv	人总是会变的	NULL	People always change.
2923596415	E8Pl8tFuZ	 已经在内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！	NULL	Has been in the mainland list for you, you are my only persistent in this life oh. Awesome！
2923896647	E8B43wQ1v	突然感到很害怕[祈祷][祈祷][祈祷] 	NULL	Suddenly feel very afraid. [] [] prayer prayer prayer
2923903611	E8A0KFPYg	今日上新合集[心]	NULL	Today's new collection [heart]
2924002925	E8O4g6O4j	最近流行这个，还真好玩！	NULL	Recently popular this, really fun!
2925095793	E8jbnfDqq	今晚对厦门来说是个不眠之夜[沙尘暴][沙尘暴]躲在洗手间困的要死还不敢睡，风吹的门窗咯吱咯吱响，49年以来最强台风我刚来就赶上了[拜拜][拜拜]	NULL	Tonight is a sleepless night for Xiamen sandstorm sandstorm [] [] Restroom hiding in the hardship of death also dare not sleep, the wind creaking doors and windows, 49 years since the strongest typhoon I came to catch up with [[]] bye bye
2925162864	E8mtlrtyy	中秋节     小时候有段时间流行吃一个盘子那么大的月饼，全家人先出去看月亮再回家切月饼，好像蛋糕一样。我爸还是个比较注重仪式感的人，每年这样一家人坐在桌旁团圆过节还是挺美好的回忆。现在家里的仪式感就靠我了[思考]	NULL	Mid Autumn Festival is a time when there is a period of time to eat a plate of such a big moon cake, the whole family to go out to see the moon and then go home to cut the moon cake, as if the cake. My father is still a more focus on the sense of ceremony, every year such a family sitting on the table next reunion feast or very good memories. Now the sense of ritual in the home depends on me.
2925234035	E8OZH4KMT	祸兮福之所倚[微风]	NULL	Woe to the blessing of the lean [wind]
2925303491	E8SKOspa9	牛逼	NULL	Fucking great
2925589671	E8vsqCMhL	诶嘿～快递收到啦～～还有大长腿罗罗的皂骗～	NULL	Hey hey ~ ~ ~ there are express received long legs Rolls Royce soap to cheat
